W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741783637200,1.76425,10,10,10,11.6306,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741788636600,1.69773,10,10,10,11.6306,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741792636400,1.6927,10,10,10,11.6306,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741796636600,1.60901,10,10,10,11.6306,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741799638400,1.57619,10,10,10,11.6306,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741804636500,1.67404,10,10,10,12.8137,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741807636800,1.52258,10,10,10,12.8137,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741811636800,1.57366,10,10,10,12.8137,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741815637600,1.61671,10,10,10,12.8137,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741820636500,1.49034,10,10,10,12.8137,12,-4215
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741824636500,1.56158,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741828636500,1.61351,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741831641100,1.62666,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741835637400,1.65057,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741839637300,1.60295,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741843637400,1.57866,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741847639200,1.59442,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741852636500,1.60677,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741856636300,1.62439,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741859636900,1.51441,10,10,10,12.8137,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741864637700,1.50922,10,10,10,14.2976,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741867636800,1.59478,10,10,10,14.2976,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741872636400,1.59681,10,10,10,14.2976,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741876636500,1.57634,10,10,10,14.2976,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741879636800,1.54633,10,10,10,14.2976,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741883636800,1.5307,10,10,10,14.2976,12,-4167
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741888636500,1.67416,10,10,10,14.2976,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741891637100,1.58113,10,10,10,14.2976,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741896636400,1.74563,10,10,10,14.2976,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741899637600,1.54736,10,10,10,14.2976,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741903636900,1.70036,10,10,10,14.2976,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741907636900,1.69299,10,10,10,14.2976,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741912636700,1.71107,10,10,10,14.2976,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741915638100,1.77824,10,10,10,15.7213,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741920636700,1.60447,10,10,10,15.7213,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741923636800,1.62059,10,10,10,15.7213,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741927637100,1.6397,10,10,10,15.7213,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741931638600,1.71426,10,10,10,15.7213,12,-4115
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741936636700,1.78627,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741940636700,1.52636,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741944636500,1.6438,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741947636800,1.71486,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741952636400,1.66065,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741956636500,1.72064,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741960636600,1.44293,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.627,1772470741964640900,1.6148,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.628,1772470741967637000,1.66214,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.628,1772470741972636600,1.65542,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.628,1772470741976636600,1.81297,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.628,1772470741979636800,1.47689,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.628,1772470741983638200,1.54784,10,10,10,15.7213,12,-4076
W. Europe Standard Time 2026-03-02 16:59:07.628,1772470741988636400,1.60031,10,10,10,15.7213,12,-4076
